Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names
"[BLASTED, MAPPED, ANNOTATED]",pak_c6246_g1_i1,STK25_MOUSE ame: Full=Serine threonine- kinase 25 ame: Full=Ste20-like kinase ame: Full=Sterile 20 oxidant stress-response kinase 1 Short=SOK-1 Short=Ste20 oxidant stress response kinase 1,329,5,8.88E-48,81.4,24,F:GO:0042803; P:GO:0036481; P:GO:0090168; P:GO:0007163; P:GO:0046777; C:GO:0000139; P:GO:0007178; P:GO:0009069; C:GO:0005730; P:GO:0023014; P:GO:0097194; P:GO:0000278; F:GO:0098641; F:GO:0005524; F:GO:0004702; C:GO:0070062; P:GO:0048680; P:GO:0050772; C:GO:0005913; F:GO:0046872; P:GO:0051683; P:GO:0098609; P:GO:0030336; P:GO:0032874,"F:protein homodimerization activity; P:intrinsic apoptotic signaling pathway in response to hydrogen peroxide; P:Golgi reassembly; P:establishment or maintenance of cell polarity; P:protein autophosphorylation; C:Golgi membrane; P:transmembrane receptor protein serine/threonine kinase signaling pathway; P:serine family amino acid metabolic process; C:nucleolus; P:signal transduction by protein phosphorylation; P:execution phase of apoptosis; P:mitotic cell cycle; F:cadherin binding involved in cell-cell adhesion; F:ATP binding; F:signal transducer, downstream of receptor, with serine/threonine kinase activity; C:extracellular exosome; P:positive regulation of axon regeneration; P:positive regulation of axonogenesis; C:cell-cell adherens junction; F:metal ion binding; P:establishment of Golgi localization; P:cell-cell adhesion; P:negative regulation of cell migration; P:positive regulation of stress-activated MAPK cascade",EC:2.7.11,Transferring phosphorus-containing groups
"[BLASTED, MAPPED, ANNOTATED]",pak_c6258_g1_i1,PI3R4_PONAB ame: Full=Phosphoinositide 3-kinase regulatory subunit 4 Short=PI3-kinase regulatory subunit 4,322,5,7.77E-08,81.6,25,C:GO:0034272; C:GO:0034271; C:GO:0005770; P:GO:0036092; P:GO:0045324; P:GO:0006468; P:GO:0006623; C:GO:0005776; C:GO:0005930; F:GO:0005524; P:GO:0032801; P:GO:0030242; P:GO:0032465; C:GO:0005829; P:GO:0016236; P:GO:0034162; P:GO:0043552; P:GO:0009069; F:GO:0004674; P:GO:0042149; C:GO:0005643; F:GO:0005515; C:GO:0071561; C:GO:0030670; F:GO:0016303,"C:phosphatidylinositol 3-kinase complex, class III, type II; C:phosphatidylinositol 3-kinase complex, class III, type I; C:late endosome; P:phosphatidylinositol-3-phosphate biosynthetic process; P:late endosome to vacuole transport; P:protein phosphorylation; P:protein targeting to vacuole; C:autophagosome; C:axoneme; F:ATP binding; P:receptor catabolic process; P:pexophagy; P:regulation of cytokinesis; C:cytosol; P:macroautophagy; P:toll-like receptor 9 signaling pathway; P:positive regulation of phosphatidylinositol 3-kinase activity; P:serine family amino acid metabolic process; F:protein serine/threonine kinase activity; P:cellular response to glucose starvation; C:nuclear pore; F:protein binding; C:nucleus-vacuole junction; C:phagocytic vesicle membrane; F:1-phosphatidylinositol-3-kinase activity",EC:2.7.11; EC:2.7.1.137,Transferring phosphorus-containing groups; Phosphatidylinositol 3-kinase
"[BLASTED, MAPPED, ANNOTATED]",pak_c6272_g1_i1,COR2_PAPSO ame: Full=Non-functional NADPH-dependent codeinone reductase 2,296,5,1.35E-44,81.2,7,F:GO:0033808; F:GO:0047036; C:GO:0005829; P:GO:0055114; P:GO:0009813; P:GO:0019853; P:GO:0009821,F:6'-deoxychalcone synthase activity; F:codeinone reductase (NADPH) activity; C:cytosol; P:oxidation-reduction process; P:flavonoid biosynthetic process; P:L-ascorbic acid biosynthetic process; P:alkaloid biosynthetic process,EC:2.3.1.170; EC:1.1.1.247,6'-deoxychalcone synthase; Codeinone reductase (NADPH)
"[BLASTED, MAPPED, ANNOTATED]",pak_c6279_g1_i1,CYB_COLHO ame: Full=Cytochrome b ame: Full=Complex III subunit 3 ame: Full=Complex III subunit III ame: Full=Cytochrome b-c1 complex subunit 3 ame: Full=Ubiquinol-cytochrome-c reductase complex cytochrome b subunit,297,5,1.09E-41,85.2,9,P:GO:0006118; F:GO:0008121; F:GO:0046872; F:GO:0009055; C:GO:0045275; C:GO:0045275; P:GO:1902600; P:GO:0006122; C:GO:0005743,"P:obsolete electron transport; F:ubiquinol-cytochrome-c reductase activity; F:metal ion binding; F:electron carrier activity; C:respiratory chain complex III; C:respiratory chain complex III; P:hydrogen ion transmembrane transport; P:mitochondrial electron transport, ubiquinol to cytochrome c; C:mitochondrial inner membrane",EC:1.10.2; EC:1.10.2.2,Acting on diphenols and related substances as donors; Quinol--cytochrome-c reductase
"[BLASTED, MAPPED, ANNOTATED]",pak_c6291_g1_i1,NOC4B_XENLA ame: Full=Nucleolar complex 4 homolog B Short=NOC4 homolog B ame: Full=NOC4 B ame: Full=Nucleolar complex-associated 4 B,233,5,1.11E-09,69.2,5,C:GO:0032040; P:GO:0000462; C:GO:0016020; C:GO:0030692; C:GO:0005730,"C:small-subunit processome; P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA); C:membrane; C:Noc4p-Nop14p complex; C:nucleolus",,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6298_g1_i1,BADH1_ARATH ame: Full=Betaine aldehyde dehydrogenase chloroplastic Short=BADH ame: Full=Aldehyde dehydrogenase family 10 member A8 Flags: Precursor,602,5,4.26E-122,93.2,23,P:GO:0006094; P:GO:0006081; P:GO:0009651; P:GO:0006570; F:GO:0004030; P:GO:0006096; P:GO:0006563; C:GO:0009516; P:GO:0009414; P:GO:0006544; P:GO:0006566; C:GO:0005777; F:GO:0004028; C:GO:0009507; P:GO:0006547; P:GO:0006558; F:GO:0008802; P:GO:0009737; P:GO:0019285; C:GO:0005618; C:GO:0005739; C:GO:0005829; P:GO:0055114,P:gluconeogenesis; P:cellular aldehyde metabolic process; P:response to salt stress; P:tyrosine metabolic process; F:aldehyde dehydrogenase [NAD(P)+] activity; P:glycolytic process; P:L-serine metabolic process; C:leucoplast; P:response to water deprivation; P:glycine metabolic process; P:threonine metabolic process; C:peroxisome; F:3-chloroallyl aldehyde dehydrogenase activity; C:chloroplast; P:histidine metabolic process; P:L-phenylalanine metabolic process; F:betaine-aldehyde dehydrogenase activity; P:response to abscisic acid; P:glycine betaine biosynthetic process from choline; C:cell wall; C:mitochondrion; C:cytosol; P:oxidation-reduction process,EC:1.2.1.8; EC:1.2.1.5; EC:1.2.1.3,Betaine-aldehyde dehydrogenase; Aldehyde dehydrogenase (NAD(P)(+)); Aldehyde dehydrogenase (NAD(+))
"[BLASTED, MAPPED, ANNOTATED]",pak_c6292_g1_i1,N2B_HAEIR ame: Full= ATPase N2B ame: Full=HFN2B,247,5,1.08E-07,65.4,3,F:GO:0000166; F:GO:0005515; C:GO:0005739,F:nucleotide binding; F:protein binding; C:mitochondrion,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6313_g1_i2,TOR_ORYSJ ame: Full=Serine threonine- kinase TOR ame: Full= TARGET OF RAPAMYCIN Short=,938,5,3.39E-105,68.2,72,P:GO:0006281; C:GO:0016605; P:GO:0009793; P:GO:0009630; P:GO:0060048; F:GO:0043621; P:GO:0003179; P:GO:0007610; P:GO:0043502; P:GO:0048714; P:GO:1900459; C:GO:0030425; P:GO:0003007; P:GO:0030307; P:GO:0045893; P:GO:2000234; C:GO:0005829; P:GO:0071456; P:GO:0050679; P:GO:0010592; P:GO:0045859; P:GO:0009688; P:GO:1901355; F:GO:0004674; C:GO:0005886; P:GO:0051896; P:GO:0006207; P:GO:0031669; P:GO:0050882; P:GO:0051496; C:GO:0098588; P:GO:0043087; P:GO:0010941; P:GO:0055013; P:GO:0016242; P:GO:0018105; P:GO:0018107; P:GO:0050687; P:GO:0051534; P:GO:0035264; P:GO:0043200; P:GO:0045666; P:GO:0009615; P:GO:0040019; P:GO:0009734; C:GO:0005844; F:GO:0005524; P:GO:0032868; P:GO:0045670; P:GO:0045792; P:GO:0010116; P:GO:0010831; C:GO:0031931; P:GO:0050731; P:GO:0090559; P:GO:0007281; F:GO:0042802; P:GO:1902661; P:GO:0006112; P:GO:0009303; P:GO:0009742; P:GO:0009069; P:GO:0006952; F:GO:0001016; P:GO:0009745; P:GO:0010929; F:GO:0043022; P:GO:0031529; P:GO:0030838; C:GO:0012505; P:GO:0031641; F:GO:0016303,"P:DNA repair; C:PML body; P:embryo development ending in seed dormancy; P:gravitropism; P:cardiac muscle contraction; F:protein self-association; P:heart valve morphogenesis; P:behavior; P:regulation of muscle adaptation; P:positive regulation of oligodendrocyte differentiation; P:positive regulation of brassinosteroid mediated signaling pathway; C:dendrite; P:heart morphogenesis; P:positive regulation of cell growth; P:positive regulation of transcription, DNA-templated; P:positive regulation of rRNA processing; C:cytosol; P:cellular response to hypoxia; P:positive regulation of epithelial cell proliferation; P:positive regulation of lamellipodium assembly; P:regulation of protein kinase activity; P:abscisic acid biosynthetic process; P:response to rapamycin; F:protein serine/threonine kinase activity; C:plasma membrane; P:regulation of protein kinase B signaling; P:'de novo' pyrimidine nucleobase biosynthetic process; P:cellular response to nutrient levels; P:voluntary musculoskeletal movement; P:positive regulation of stress fiber assembly; C:bounding membrane of organelle; P:regulation of GTPase activity; P:regulation of cell death; P:cardiac muscle cell development; P:negative regulation of macroautophagy; P:peptidyl-serine phosphorylation; P:peptidyl-threonine phosphorylation; P:negative regulation of defense response to virus; P:negative regulation of NFAT protein import into nucleus; P:multicellular organism growth; P:response to amino acid; P:positive regulation of neuron differentiation; P:response to virus; P:positive regulation of embryonic development; P:auxin-activated signaling pathway; C:polysome; F:ATP binding; P:response to insulin; P:regulation of osteoclast differentiation; P:negative regulation of cell size; P:positive regulation of abscisic acid biosynthetic process; P:positive regulation of myotube differentiation; C:TORC1 complex; P:positive regulation of peptidyl-tyrosine phosphorylation; P:regulation of membrane permeability; P:germ cell development; F:identical protein binding; P:positive regulation of glucose mediated signaling pathway; P:energy reserve metabolic process; P:rRNA transcription; P:brassinosteroid mediated signaling pathway; P:serine family amino acid metabolic process; P:defense response; F:RNA polymerase III regulatory region DNA binding; P:sucrose mediated signaling; P:positive regulation of auxin mediated signaling pathway; F:ribosome binding; P:ruffle organization; P:positive regulation of actin filament polymerization; C:endomembrane system; P:regulation of myelination; F:1-phosphatidylinositol-3-kinase activity",EC:2.7.11; EC:2.7.1.137,Transferring phosphorus-containing groups; Phosphatidylinositol 3-kinase
"[BLASTED, MAPPED, ANNOTATED]",pak_c6327_g1_i1,MICU_ARATH ame: Full=Calcium uptake mitochondrial ame: Full=Mitochondrial calcium uniporter Flags: Precursor,566,5,2.54E-84,63.6,9,C:GO:0005758; F:GO:0042802; C:GO:1990246; P:GO:0036444; P:GO:0051561; F:GO:0046982; F:GO:0005509; C:GO:0032592; P:GO:0051260,C:mitochondrial intermembrane space; F:identical protein binding; C:uniplex complex; P:mitochondrial calcium uptake; P:positive regulation of mitochondrial calcium ion concentration; F:protein heterodimerization activity; F:calcium ion binding; C:integral component of mitochondrial membrane; P:protein homooligomerization,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6334_g1_i1,SUSY1_ARATH ame: Full=Sucrose synthase 1 Short= 1 ame: Full=Sucrose-UDP glucosyltransferase 1,269,5,6.52E-51,95.6,18,P:GO:0072708; P:GO:0006970; P:GO:0009413; P:GO:0046686; C:GO:0005773; P:GO:0005982; C:GO:0005886; P:GO:0009877; P:GO:0009414; P:GO:0009744; P:GO:0005986; P:GO:0009409; P:GO:0009749; C:GO:0009506; P:GO:0001666; C:GO:0005829; P:GO:0010555; F:GO:0016157,P:response to sorbitol; P:response to osmotic stress; P:response to flooding; P:response to cadmium ion; C:vacuole; P:starch metabolic process; C:plasma membrane; P:nodulation; P:response to water deprivation; P:response to sucrose; P:sucrose biosynthetic process; P:response to cold; P:response to glucose; C:plasmodesma; P:response to hypoxia; C:cytosol; P:response to mannitol; F:sucrose synthase activity,EC:2.4.1.13,Sucrose synthase
"[BLASTED, MAPPED, ANNOTATED]",pak_c6345_g1_i1,CESA9_ARATH ame: Full=Probable cellulose synthase A catalytic subunit 9,275,5,9.94E-61,97.4,17,C:GO:0010330; F:GO:0008270; P:GO:0010192; F:GO:0000977; C:GO:0005794; P:GO:0006011; P:GO:0043622; P:GO:0005982; P:GO:0009833; P:GO:0005985; C:GO:0005887; F:GO:0005515; P:GO:0010214; F:GO:0016760; P:GO:0030244; P:GO:0071555; P:GO:0016049,C:cellulose synthase complex; F:zinc ion binding; P:mucilage biosynthetic process; F:RNA polymerase II regulatory region sequence-specific DNA binding; C:Golgi apparatus; P:UDP-glucose metabolic process; P:cortical microtubule organization; P:starch metabolic process; P:plant-type primary cell wall biogenesis; P:sucrose metabolic process; C:integral component of plasma membrane; F:protein binding; P:seed coat development; F:cellulose synthase (UDP-forming) activity; P:cellulose biosynthetic process; P:cell wall organization; P:cell growth,EC:2.4.1.12,Cellulose synthase (UDP-forming)
"[BLASTED, MAPPED, ANNOTATED]",pak_c6329_g1_i1,H2B5_ARATH ame: Full=Histone ame: Full=HTB7,245,5,1.82E-24,100,5,F:GO:0003677; F:GO:0046982; C:GO:0000788; C:GO:0005730; P:GO:0006334,F:DNA binding; F:protein heterodimerization activity; C:nuclear nucleosome; C:nucleolus; P:nucleosome assembly,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6364_g1_i1,RFS5_ARATH ame: Full=Probable galactinol--sucrose galactosyltransferase 5 ame: Full= SEED IMBIBITION 1-LIKE ame: Full=Raffinose synthase 5,303,5,2.89E-43,73,6,F:GO:0047274; P:GO:0006979; F:GO:0047268; P:GO:0080167; P:GO:0009312; P:GO:0006012,F:galactinol-sucrose galactosyltransferase activity; P:response to oxidative stress; F:galactinol-raffinose galactosyltransferase activity; P:response to karrikin; P:oligosaccharide biosynthetic process; P:galactose metabolic process,EC:2.4.1.67; EC:2.4.1.82,Galactinol--raffinose galactosyltransferase; Galactinol--sucrose galactosyltransferase
"[BLASTED, MAPPED, ANNOTATED]",pak_c6363_g1_i1,P2C54_ORYSJ ame: Full=Probable phosphatase 2C 54 Short= 2C54,340,5,7.06E-45,79,7,F:GO:0004722; C:GO:0005634; C:GO:0008287; F:GO:0046872; P:GO:0006470; C:GO:0005829; P:GO:0050688,F:protein serine/threonine phosphatase activity; C:nucleus; C:protein serine/threonine phosphatase complex; F:metal ion binding; P:protein dephosphorylation; C:cytosol; P:regulation of defense response to virus,EC:3.1.3.16; EC:3.1.3.41,Protein-serine/threonine phosphatase; 4-nitrophenylphosphatase
"[BLASTED, MAPPED, ANNOTATED]",pak_c6325_g1_i1,PSD2A_ARATH ame: Full=26S proteasome non-ATPase regulatory subunit 2 homolog A ame: Full=26S proteasome regulatory subunit RPN1a Short= 1a ame: Full=26S proteasome regulatory subunit S2 homolog A,1182,5,0,79.6,27,C:GO:0008540; P:GO:0038095; P:GO:0043488; P:GO:0009751; P:GO:0006521; C:GO:0005654; P:GO:0002223; P:GO:0000165; P:GO:0002479; C:GO:0009506; C:GO:0070062; F:GO:0043130; P:GO:0060071; P:GO:0050852; P:GO:0000209; F:GO:0004175; P:GO:0090263; P:GO:0038061; C:GO:0005886; P:GO:0090090; P:GO:0033209; P:GO:0045087; P:GO:0031145; P:GO:0051437; C:GO:0034515; F:GO:0030234; P:GO:0051436,"C:proteasome regulatory particle, base subcomplex; P:Fc-epsilon receptor signaling pathway; P:regulation of mRNA stability; P:response to salicylic acid; P:regulation of cellular amino acid metabolic process; C:nucleoplasm; P:stimulatory C-type lectin receptor signaling pathway; P:MAPK cascade; P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent; C:plasmodesma; C:extracellular exosome; F:ubiquitin binding; P:Wnt signaling pathway, planar cell polarity pathway; P:T cell receptor signaling pathway; P:protein polyubiquitination; F:endopeptidase activity; P:positive regulation of canonical Wnt signaling pathway; P:NIK/NF-kappaB signaling; C:plasma membrane; P:negative regulation of canonical Wnt signaling pathway; P:tumor necrosis factor-mediated signaling pathway; P:innate immune response; P:anaphase-promoting complex-dependent catabolic process; P:positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition; C:proteasome storage granule; F:enzyme regulator activity; P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle",,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6382_g1_i1,RL40_NICSY ame: Full=Ubiquitin-60S ribosomal L40 Contains: ame: Full=Ubiquitin Contains: ame: Full=60S ribosomal L40 ame: Full=CEP52 Flags: Precursor,410,5,1.98E-89,98.8,7,F:GO:0003735; P:GO:0009793; P:GO:0042254; C:GO:0022625; C:GO:0005730; P:GO:0006412; P:GO:0016567,F:structural constituent of ribosome; P:embryo development ending in seed dormancy; P:ribosome biogenesis; C:cytosolic large ribosomal subunit; C:nucleolus; P:translation; P:protein ubiquitination,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6392_g1_i1,DTX16_ARATH ame: Full= DETOXIFICATION 16 Short= 16 ame: Full=Multidrug and toxic compound extrusion 16 Short=MATE 16,240,5,3.99E-31,77,16,C:GO:0017119; P:GO:0055072; F:GO:0015297; C:GO:0005770; P:GO:0006970; P:GO:1905428; C:GO:0005774; C:GO:0005886; P:GO:0009624; P:GO:0009646; P:GO:0006855; P:GO:0009408; P:GO:0009737; C:GO:0016021; F:GO:0015238; P:GO:0010015,C:Golgi transport complex; P:iron ion homeostasis; F:antiporter activity; C:late endosome; P:response to osmotic stress; P:regulation of plant organ formation; C:vacuolar membrane; C:plasma membrane; P:response to nematode; P:response to absence of light; P:drug transmembrane transport; P:response to heat; P:response to abscisic acid; C:integral component of membrane; F:drug transmembrane transporter activity; P:root morphogenesis,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6320_g1_i1,SURE_CARHZ ame: Full=5 -nucleotidase ame: Full=Nucleoside 5 -monophosphate phosphohydrolase,390,5,5.21E-11,63.2,2,F:GO:0008252; F:GO:0005488,F:nucleotidase activity; F:binding,EC:3.1.3.41; EC:3.1.3.31,4-nitrophenylphosphatase; Nucleotidase
"[BLASTED, MAPPED, ANNOTATED]",pak_c6424_g1_i1,DGK5_ARATH ame: Full=Diacylglycerol kinase 5 Short= 5 Short=DAG kinase 5 ame: Full=Diglyceride kinase 5 Short=DGK 5,360,5,4.05E-45,62.4,7,C:GO:0009507; P:GO:0046486; P:GO:0099402; C:GO:0016020; P:GO:0009395; F:GO:0004143; P:GO:0007205,C:chloroplast; P:glycerolipid metabolic process; P:plant organ development; C:membrane; P:phospholipid catabolic process; F:diacylglycerol kinase activity; P:protein kinase C-activating G-protein coupled receptor signaling pathway,EC:2.7.1.107,Diacylglycerol kinase (ATP)
